user_id,posted,recommend
SMGOP,2014-03-22,True
SMGOP,2015-04-25,True
AlturnaxTabonite,,True
herp-a-derp,,True
herp-a-derp,2014-04-27,True
herp-a-derp,2014-10-04,True
herp-a-derp,2014-02-20,True
76561198096246986,2014-10-30,True
Mitch8910,,True
76561198009133922,,True
76561198009133922,2015-12-31,True
76561198009133922,,False
YoshiWhoGames,2014-12-21,True
YoshiWhoGames,2014-12-21,True
YoshiWhoGames,2014-06-14,True
YoshiWhoGames,2013-06-07,True
RAST1S,,False
Powerfulzeus,2013-12-18,False
ramramram,2015-08-25,True
ramramram,2015-06-01,True
ramramram,2015-05-23,True
awesomedud,2015-10-07,True
JosefBarbera,,True
BestCellist,2013-01-20,True
MacRaelyn,2015-09-25,True
MacRaelyn,2014-05-31,False
TeamLiability,,True
razemini,2014-03-30,True
razemini,2014-11-04,True
76561198047755411,2015-12-03,True
76561198084766913,,True
76561198040890825,2015-04-04,True
76561198040890825,2014-03-16,True
76561198047586948,2014-09-29,True
76561198092626023,2015-02-26,False
76561198079339771,,True
snowypadre,2015-08-12,True
76561198011369854,2015-02-13,True
76561198072077164,2015-02-27,True
76561198016951092,2012-10-30,True
MidNightBrony,2015-07-26,True
atlas-veyron,,True
atlas-veyron,2015-04-01,True
76561198091986289,,True
cubeofhearts,2014-01-09,True
cubeofhearts,2014-01-09,True
cubeofhearts,2013-04-23,True
cubeofhearts,,True
cubeofhearts,2014-01-24,True
cubeofhearts,2013-03-29,True
cubeofhearts,2013-01-23,True
76561198091405304,,True
76561198091405304,2014-02-08,True
76561198091405304,2015-06-24,False
biglumpofcherri,2014-07-12,True
DanTheMan1568,2013-10-09,True
DanTheMan1568,2013-06-07,True
DanTheMan1568,2014-09-23,True
76561198068074897,2013-11-30,True
galbit,,True
76561197968819806,,True
76561197968819806,,True
76561197968819806,2014-06-30,True
rokrslayr,,True
rokrslayr,2012-07-13,True
rokrslayr,2011-12-28,True
76561198074001845,2014-04-20,True
76561198074001845,2015-01-23,False
PenguinAKandreas,2014-10-24,True
PenguinAKandreas,2015-06-25,True
PenguinAKandreas,2015-04-04,True
PenguinAKandreas,2015-03-29,True
PenguinAKandreas,2015-10-26,True
76561198096133548,,True
ToioT,2014-08-10,True
ToioT,2014-05-31,True
ToioT,2014-01-24,True
CommanderPineApple,,True
CommanderPineApple,2014-03-18,True
CommanderPineApple,2014-04-14,True
CommanderPineApple,2015-01-26,True
CommanderPineApple,,True
CommanderPineApple,2013-12-23,True
76561197990979375,2014-10-12,True
76561197990979375,2013-10-19,True
kylesmithy,2013-02-20,True
kylesmithy,2015-02-15,True
kylesmithy,2012-07-27,True
TheCookiesDream,2013-12-02,True
TheCookiesDream,2013-11-30,True
TheCookiesDream,2013-11-13,True
TrayonYT,2015-04-01,True
TrayonYT,2014-12-14,True
76561198061225607,,True
76561198061225607,,True
76561198061225607,,True
76561198061225607,,True
76561198061225607,,True
76561198061225607,,True
76561198061225607,2014-10-06,True
76561198061225607,2014-09-30,False
76561198061225607,2014-09-30,True
76561198061225607,2014-07-16,True
76561198091537009,2013-10-18,True
76561198069295430,2014-08-05,True
76561198069295430,2015-09-13,True
76561198087430106,2014-12-05,True
76561198087430106,2014-12-01,True
76561198087430106,2014-11-19,True
76561198062282416,2015-07-08,False
76561198062282416,2014-07-06,True
76561198062282416,,True
76561198062282416,,True
76561198062282416,,True
76561198062282416,2015-02-07,True
HybridSeizure,2015-07-05,True
HybridSeizure,2015-12-13,True
97263354,2014-07-12,True
76561198058206554,2014-06-23,True
76561198084445871,2015-04-19,True
76561198084445871,,True
76561198084445871,2015-11-24,False
76561198084445871,2015-10-23,True
76561198084445871,2015-10-20,True
ABallistikPaperClip,2014-02-17,True
ABallistikPaperClip,2014-02-17,True
sTruggl3s,2014-06-23,True
JimmyPlant,2015-06-20,True
JimmyPlant,,True
JimmyPlant,,True
JimmyPlant,2015-11-30,True
ROGUESPARKZ,2015-09-26,False
76561198139249899,,True
76561198139249899,2015-02-03,True
76561198147256974,2015-02-15,True
joaovitor115,2014-07-16,True
joaovitor115,2014-06-19,True
joaovitor115,2014-01-23,True
76561198053255708,2014-11-27,True
76561198053255708,2014-08-01,True
76561198053255708,2015-08-24,True
Ioannesdei,2014-02-20,True
Ioannesdei,2014-07-21,True
Ioannesdei,2015-10-28,True
Ioannesdei,2014-05-29,True
Ioannesdei,2014-02-08,True
Ioannesdei,2013-12-25,True
mrlaurikun,2013-11-27,True
76561198078111795,2014-01-23,True
76561198098861847,2015-12-23,True
76561198098861847,2015-05-01,True
sykoseksi,,True
2EzRogueDH,,True
2EzRogueDH,,True
2EzRogueDH,,True
2EzRogueDH,,True
2EzRogueDH,,True
gbl_scarface,2012-07-14,True
gbl_scarface,2011-07-04,True
gbl_scarface,2010-12-20,True
76561198057856968,2014-10-02,True
76561197982587329,2013-11-25,True
76561198012047608,,True
76561198041681725,,False
76561198041681725,,False
nwilt,2014-05-04,True
nwilt,2013-03-18,True
sticky1770,2014-09-19,True
sticky1770,2015-06-23,True
76561198083118714,2015-11-20,False
76561198083118714,2014-02-13,True
76561198083922802,2015-08-27,True
christian22,2014-02-02,False
christian22,2014-02-02,False
christian22,2013-12-04,True
christian22,2013-11-26,True
DankThrower420,2015-12-14,True
ReturnedAlice,,True
ReturnedAlice,,True
ReturnedAlice,2014-08-02,True
THE_FKIN_ROBBER,2015-09-05,True
rizkywarouw,,True
rizkywarouw,2015-06-29,True
rizkywarouw,,True
rizkywarouw,2015-09-05,True
rizkywarouw,,True
rizkywarouw,,True
rizkywarouw,2014-12-18,True
76561198056276372,2014-04-27,True
76561198056276372,2014-04-04,True
76561198056276372,2013-04-10,True
AKnightOfCydonia,2014-06-23,True
AKnightOfCydonia,2014-07-21,True
AKnightOfCydonia,2013-10-07,True
isegambleden,2013-01-26,True
76561198097227741,2014-10-01,True
jrobertson7,2014-06-26,True
jrobertson7,2013-11-30,True
jrobertson7,2014-05-16,True
jrobertson7,2014-03-22,True
jrobertson7,2014-03-16,True
jrobertson7,2014-10-01,True
jrobertson7,2015-03-16,True
nanotyrano,2013-12-26,True
AgrarianSkyX,2014-06-25,False
AgrarianSkyX,2014-03-07,True
AgrarianSkyX,2014-05-12,True
AgrarianSkyX,2014-02-01,True
AgrarianSkyX,2014-08-07,False
AgrarianSkyX,2014-03-08,True
AgrarianSkyX,2013-12-30,True
Ugh-ZanV,2014-12-27,True
Ugh-ZanV,2015-10-15,True
Ugh-ZanV,2014-01-28,False
pedro6dedos,2015-12-24,True
76561197998939809,2014-07-14,True
76561198065410780,2014-06-20,True
76561198075583182,2015-04-02,True
76561198075583182,2014-12-22,True
512356,2013-01-30,True
512356,2012-12-31,True
512356,2012-12-31,True
512356,2012-12-22,True
512356,2012-12-11,True
512356,2012-08-12,True
512356,2012-08-04,True
512356,2012-04-10,True
Whyyyyyyyyyyyyyyyy,2014-02-21,False
76561198069972952,2013-12-22,True
76561198071484916,2014-03-24,True
TheUncomparablePain,,True
76561198092681910,,True
76561197968305777,2015-07-24,True
76561198058546299,2013-12-29,True
76561198011312704,2014-08-27,True
76561198084879419,2014-03-29,True
tgspy312,2014-03-08,True
michaelpfuzz,2012-07-13,True
MPTIcePT,,True
MPTIcePT,2014-10-04,True
76561198034977201,2015-01-26,True
76561198091051848,2014-02-25,True
76561198091051848,2014-02-10,True
76561198091051848,2014-02-03,True
76561198091051848,2013-11-09,True
44196,2013-12-07,True
44196,2013-12-23,True
44196,2013-12-26,False
44196,2013-12-16,True
76561198015050660,2013-05-23,True
76561198015050660,2014-12-24,True
76561198015050660,2014-07-18,True
76561198015050660,2014-12-23,False
76561198000627924,2014-10-25,True
76561198121991182,2015-08-22,True
philphy101,2015-11-27,True
76561198053783795,2015-06-30,True
76561198053783795,,True
76561198017921179,2015-08-21,True
ColicSpartan443,2014-02-13,True
76561198097623724,2014-04-02,True
Riichard_cv,2015-09-26,True
76561198060122780,2015-06-07,True
76561198060122780,2014-09-26,True
theneiljoseph,2015-04-22,True
theneiljoseph,2015-03-05,True
theneiljoseph,2014-07-05,True
theneiljoseph,2014-04-27,True
theneiljoseph,2012-09-06,True
theneiljoseph,2012-07-16,True
theneiljoseph,2013-01-08,True
theneiljoseph,2013-01-08,True
theneiljoseph,2013-12-25,True
rootEnginear,2014-11-30,True
rootEnginear,2014-02-16,True
rootEnginear,2014-07-02,True
rootEnginear,2014-05-01,True
rootEnginear,2015-03-19,True
rootEnginear,2015-01-01,True
rootEnginear,2014-05-01,True
76561198125667383,2014-10-26,True
76561198125667383,2014-02-27,True
76561198062279725,2015-09-11,False
76561198023473880,2014-09-29,True
thenoslen,2014-02-15,True
gamerbro222,2014-12-27,True
gamerbro222,2014-09-02,True
gamerbro222,2014-08-23,True
miniature53,2015-09-27,True
miniature53,2015-08-25,True
miniature53,2015-08-18,True
76561198017233887,2015-11-28,True
76561198017233887,2014-07-24,True
76561198045935579,2014-03-18,True
76561198082886447,2015-12-16,True
76561198082886447,2015-04-21,True
LieutenantFury,,True
LieutenantFury,2015-06-27,True
LieutenantFury,2015-06-27,True
LieutenantFury,2015-03-14,True
LieutenantFury,2015-01-02,True
LieutenantFury,2014-10-13,True
LieutenantFury,2014-08-28,True
africanbear5,2014-05-23,True
stox180,,True
stox180,2015-01-04,True
76561198044058502,2015-02-26,True
TheDapperDuk,2014-09-29,True
76561198092555785,2015-01-01,True
76561198092555785,2014-02-05,True
76561198092555785,2014-10-05,True
76561198092555785,2013-11-30,True
76561198055348490,2015-10-25,False
KazuichiLovikovSoda,2014-07-03,True
CottonDrop,2015-11-12,True
W35TY,2013-11-30,True
W35TY,2015-06-27,False
76561198067973340,,False
76561198067973340,,True
76561198067973340,,True
76561198067973340,,True
76561198067973340,,True
76561198069671417,2014-11-07,True
76561198092099507,2015-10-09,True
76561198062199495,2015-11-21,True
76561198062199495,2015-12-10,True
76561198062199495,2015-08-28,True
76561198075771125,,True
76561198075771125,,True
lemx90,2014-12-28,True
lemx90,2014-07-02,True
76561197972282027,2014-09-08,False
76561197972282027,2013-10-25,True
76561197970769295,2014-04-25,False
76561198082995208,2014-01-23,True
76561198060530197,2015-07-26,True
76561198069233575,2015-06-06,True
nige72,2014-06-21,True
76561197996182296,2015-02-24,True
76561197996182296,2014-09-10,True
76561198043917204,2014-06-07,True
heylistenm8,2014-11-14,True
heylistenm8,2014-11-15,True
heylistenm8,2013-08-31,True
WattsieT,2015-11-06,True
76561197986188587,2014-07-05,True
supadan77,2013-12-13,True
supadan77,2014-05-13,True
CookiesForHobos,,True
CookiesForHobos,2014-05-16,True
CookiesForHobos,2014-05-07,True
76561198037256926,2014-01-13,True
skittles1696,2015-06-14,True
TH-TV-Gamer,2014-06-02,True
76561198148012083,2015-10-16,True
TheMishdyHub,2015-07-06,True
jackspan,2014-05-11,True
MixedMag,,True
MixedMag,2014-01-19,False
MixedMag,2014-11-09,False
sialiangkuang,2015-03-06,True
sialiangkuang,2015-01-04,True
sialiangkuang,2014-11-10,True
sialiangkuang,2015-02-28,True
76561198083576017,2015-11-21,False
76561198083576017,,True
76561198083576017,,False
76561198083576017,2014-10-18,True
76561198091555688,2014-12-10,True
76561198023557190,2014-06-24,True
Lukacoura,2014-11-08,True
Lukacoura,2015-10-06,True
Lukacoura,2015-10-03,True
Lukacoura,2015-04-18,True
Lukacoura,2015-04-05,True
76561198051821743,2015-06-03,False
vexhd3,2015-12-24,True
76561198088870250,2015-03-16,True
NyanKouhai,2014-01-18,True
NyanKouhai,2013-12-14,True
76561198093468038,,True
76561198093468038,2013-12-15,True
76561198093468038,2014-10-18,True
76561198164396715,2015-06-14,True
76561198164396715,2015-03-20,True
PurpleDuckE,,False
oolatuocS,,True
PApab0y,2014-05-06,False
PApab0y,2014-01-12,True
PApab0y,2014-07-01,False
PApab0y,2014-06-24,True
76561198044718459,2015-12-28,True
datepicbruhdoh,2015-04-21,True
datepicbruhdoh,2014-11-24,True
datepicbruhdoh,2014-11-24,True
datepicbruhdoh,2014-11-24,True
76561198050243921,2015-12-24,True
76561198050243921,2015-12-23,False
AngelvitorGamer,2015-08-08,True
AngelvitorGamer,2014-05-28,True
Timic83,2014-03-19,False
porkchopsfear,2015-12-19,True
porkchopsfear,,False
231321455,,True
231321455,2013-12-29,True
231321455,,True
231321455,,True
231321455,2014-04-05,True
76561198061476928,,True
76561198061476928,2014-04-04,True
76561198068193782,2015-01-18,True
76561198094559318,2015-03-06,True
ErrorT3rm1n4l,2014-04-20,True
ErrorT3rm1n4l,2014-06-11,False
ErrorT3rm1n4l,2014-04-14,False
ErrorT3rm1n4l,2014-01-14,True
ErrorT3rm1n4l,2014-05-29,True
ErrorT3rm1n4l,2014-06-10,True
ErrorT3rm1n4l,2014-04-14,True
ErrorT3rm1n4l,2014-06-11,True
ErrorT3rm1n4l,2014-04-05,True
76561198267455937,,True
76561198267455937,,True
nasus12367,,True
JuicePlooce,2014-11-07,True
JuicePlooce,2013-11-25,True
45826755958,2015-08-05,True
76561198086572689,,False
76561198094344083,2014-09-12,True
76561198049966785,2015-11-17,False
76561198049966785,2015-06-18,True
ud3p,2015-06-16,True
sensualidade,2014-07-08,True
76561198091955922,2015-10-23,True
76561198091955922,2015-10-23,True
Brismo,2013-11-26,True
76561198076542620,2014-03-14,True
ItsNotJohno747,2015-10-06,True
ItsNotJohno747,2014-01-15,True
_Minja,2015-06-22,True
_Minja,2013-08-25,True
_Minja,2014-11-28,False
_Minja,2014-11-26,True
_Minja,2012-03-18,True
_Minja,2011-10-28,True
_Minja,2011-10-10,True
_NazuL_,,True
_NazuL_,,True
_sc0tt_,2014-11-14,True
_sc0tt_,2014-09-06,True
_sc0tt_,2014-12-23,True
_sc0tt_,2014-06-27,True
shnad,2014-12-08,True
76561198093625944,,True
76561198280059944,,True
76561198280059944,,True
76561198280059944,,True
76561198280059944,,True
76561198280059944,,True
76561198280059944,,True
bayleyfoy,2014-02-15,True
XIGFleez,,True
XIGFleez,2015-06-26,True
hiddengamer15,2014-06-25,True
odoroitaka,2014-07-09,True
Katidis,2013-12-01,True
Katidis,2013-12-01,True
Katidis,2014-06-08,True
Katidis,2013-12-19,True
Katidis,2013-12-01,True
Katidis,2013-12-01,True
Katidis,2013-12-01,True
Katidis,2013-12-01,True
Katidis,2013-12-01,True
Xemta,2014-10-15,True
76561197997877709,2015-09-26,True
76561197997877709,2015-09-09,True
altairgamer,2013-12-29,True
altairgamer,2014-07-12,True
altairgamer,2014-04-01,True
altairgamer,2014-01-17,True
altairgamer,2014-10-20,True
altairgamer,2014-10-05,True
altairgamer,2014-01-17,True
altairgamer,2013-12-29,True
76561198073938058,2014-11-14,True
invokerus,2013-09-23,True
invokerus,,True
76561198057814273,2015-12-19,False
HolyJw,2013-11-21,True
HolyJw,2015-12-21,False
HolyJw,2014-02-26,True
moosmanor,,True
76561198037696460,2013-12-20,True
76561198037696460,2013-12-03,True
76561198037696460,2013-12-13,True
76561198037696460,2013-11-26,True
76561198037696460,2014-02-18,True
76561198037696460,2015-05-01,True
76561198037696460,2015-02-17,True
76561198037696460,2013-11-29,True
76561198053972331,,True
76561198134722647,2015-10-16,True
aetheling,2013-08-16,True
76561198062164783,2015-01-05,True
obscenedagger,2014-10-02,True
obscenedagger,2014-09-17,True
obscenedagger,2014-09-09,True
techy11,2015-07-31,True
techy11,2015-07-18,True
gugolfza556,,True
gugolfza556,,True
TheLightGamer,2013-11-30,True
SOHTails,2015-10-18,True
SOHTails,2015-09-02,True
SOHTails,,True
SOHTails,,True
SOHTails,2015-09-05,True
SOHTails,2014-06-26,True
SOHTails,2014-06-14,True
76561198065714626,2015-03-01,True
76561198086366362,,True
76561198086366362,2015-05-13,True
76561198105114765,2013-12-10,True
76561198142482015,2014-10-31,True
76561198142482015,2015-12-10,True
76561198142482015,2015-04-08,True
76561198142482015,2014-12-08,False
76561198142482015,2014-10-31,True
76561198142482015,2014-10-31,True
DrugOBear,2014-09-22,True
76561198079450967,,True
76561198079450967,,True
76561198105430566,2014-10-16,True
76561198105430566,2014-07-23,True
76561198105430566,2014-12-05,True
76561198105430566,2014-04-10,True
76561198105430566,2013-12-21,True
76561198092439425,,True
serkulees,2014-06-21,True
jeffjose,2013-12-31,True
Simpsonsjr,2013-12-17,True
Simpsonsjr,2013-12-15,True
guygu6,2015-04-05,True
guygu6,2014-02-13,False
guygu6,,True
guygu6,2015-12-25,True
guygu6,2015-03-25,True
guygu6,2015-03-25,True
76561197987668797,2014-10-13,False
76561198063917108,2014-07-02,True
76561198063917108,2014-06-27,True
76561198076580598,2015-03-11,True
76561198076580598,,True
76561198076580598,2015-07-29,True
76561198085225506,2015-02-10,True
cyclacious,,True
d3r3q2e23,2014-03-22,True
d3r3q2e23,2011-11-08,True
d3r3q2e23,2011-10-21,True
76561198093986319,2014-06-09,True
76561198093986319,2014-05-18,True
76561198093986319,2013-12-04,True
76561198093986319,2015-10-30,True
76561198093986319,2015-07-17,True
76561198093986319,2015-05-26,True
76561198093986319,2014-05-18,True
76561198093986319,2014-05-18,True
76561198072830087,2013-12-26,True
GetALifeStopLookingAtMyUrl,2013-06-20,True
GetALifeStopLookingAtMyUrl,2014-01-03,True
GetALifeStopLookingAtMyUrl,2015-02-20,False
GetALifeStopLookingAtMyUrl,2014-12-20,True
76561198105276761,2014-09-13,True
Fitz136,2013-01-18,True
Fitz136,2012-07-26,True
Fitz136,2011-08-07,True
Fitz136,2011-07-05,True
ToppyTheTopHat,2014-03-12,True
ToppyTheTopHat,2014-08-15,True
ToppyTheTopHat,2014-10-04,True
ToppyTheTopHat,2014-07-26,True
ToppyTheTopHat,2014-07-14,True
cyrade3000,2012-01-26,True
d3fcon81,2015-10-18,True
d3fcon81,2014-02-01,True
trilluminati88,2015-10-11,True
MarshallFist,2014-07-12,True
MarshallFist,2014-07-01,True
MarshallFist,2014-03-26,True
moniinthebag,2013-12-15,True
moniinthebag,2015-10-30,True
moniinthebag,2015-01-26,True
76561198060414778,2014-07-21,True
Oh_Jesus,2015-09-02,True
Oh_Jesus,2014-08-15,True
Oh_Jesus,2014-07-27,True
Oh_Jesus,2014-04-15,True
Oh_Jesus,,True
Oh_Jesus,2015-06-26,True
Oh_Jesus,,True
Oh_Jesus,,True
Oh_Jesus,2015-12-02,True
Light7T7,2014-01-15,True
Xuchiex,2015-07-20,True
Xuchiex,2015-07-20,True
Xuchiex,2015-01-11,True
Xuchiex,,True
tuckismad,2012-08-16,True
tuckismad,2012-12-15,True
76561198034572029,2013-12-28,True
666_pl_Satan_pl_666,2014-03-18,True
666_pl_Satan_pl_666,2013-11-24,True
666_pl_Satan_pl_666,2013-11-24,True
666_pl_Satan_pl_666,2015-01-31,True
666_pl_Satan_pl_666,2015-01-31,True
666_pl_Satan_pl_666,,True
666_pl_Satan_pl_666,,True
666_pl_Satan_pl_666,,False
Ambush3,2015-12-18,True
officialrobo,2013-12-17,True
76561197960461312,,False
76561197960461312,,True
steamaccountforsale1,2015-02-09,True
steamaccountforsale1,2015-02-14,False
Monkers,2014-02-22,True
76561197960565429,2015-06-20,True
76561197960608571,2015-10-30,True
76561197960743001,2015-07-23,True
76561197960909955,,True
76561197961205196,2013-12-10,True
adadadad88,2015-04-06,True
playergdgsd,2015-03-18,True
playergdgsd,2015-03-18,True
playergdgsd,2015-03-18,True
playergdgsd,2015-03-18,True
playergdgsd,2015-02-27,True
telfie,2012-08-06,True
telfie,2011-06-02,True
76561197961464265,2014-02-28,True
Junkieee,2014-10-08,True
Junkieee,2014-10-07,True
fuckofplease,,True
fuckofplease,,True
kitarei,2014-03-25,True
cashout_skins_csgo_cameron,2015-08-10,True
76561197962025274,2015-07-02,True
insolent,,True
blenderxd,2014-08-27,True
Jantoz,2014-11-11,True
Jantoz,2014-07-17,True
Jantoz,2014-10-28,True
Jantoz,2014-10-28,True
Jantoz,2014-10-28,True
Jantoz,2014-07-21,True
jujubamagica,2014-08-18,True
jujubamagica,2014-09-10,True
jujubamagica,2014-08-20,True
76561197963478502,2015-05-13,True
tpskeletor,2014-05-08,True
tpskeletor,,True
tpskeletor,2014-03-06,False
tpskeletor,,True
tpskeletor,2013-12-29,True
GeminiRJ,2015-12-12,True
DUMB1020120,2015-10-21,True
76561197963759246,2015-01-07,False
SilencerLX,2014-11-30,True
SilencerLX,2014-08-12,True
SilencerLX,,True
SilencerLX,2015-04-15,True
SilencerLX,2015-03-11,True
SilencerLX,2014-12-31,True
SilencerLX,2014-12-11,True
SilencerLX,2014-09-18,True
SilencerLX,2014-04-04,True
hammyhamm,2014-02-03,True
hammyhamm,2013-12-31,True
hammyhamm,2014-07-18,False
hammyhamm,2015-01-31,False
hammyhamm,,True
hammyhamm,,True
hammyhamm,2013-11-15,True
hammyhamm,2013-07-22,True
hammyhamm,2012-09-20,True
hammyhamm,2011-07-04,True
ZePudding,,True
ZePudding,,True
ZePudding,,True
ZePudding,2015-08-08,True
ZePudding,2015-08-08,True
ZePudding,2015-05-29,True
amoocow,2014-03-23,True
amoocow,2014-03-16,False
76561197964876290,2014-12-30,True
GenSeed,2015-06-25,True
GenSeed,2010-11-25,True
GenSeed,2015-07-31,True
GenSeed,2014-07-01,True
GenSeed,2014-04-17,True
GenSeed,2011-08-02,True
bonzeye3,2015-02-14,True
bonzeye3,2015-02-14,True
bonzeye3,2015-02-14,True
bonzeye3,2015-02-14,True
sweepa,2014-11-09,True
sweepa,2013-12-18,True
76561197965557728,,True
76561197965557728,,True
loco72,2014-03-20,True
loco72,2015-07-09,True
Write-0ff,2015-08-24,True
Write-0ff,2014-10-21,True
Write-0ff,2015-10-29,False
Drxoid,,True
Drxoid,,True
Drxoid,,True
irmikeee,2014-12-02,False
irmikeee,2014-10-18,True
irmikeee,2014-04-12,True
Zild42,2015-12-07,True
fixated84,2014-03-08,True
76561197967253452,2015-12-18,True
76561197967405669,2014-01-21,True
deviousbastard,2015-03-24,False
theoriginalmasta,2014-01-12,True
76561197967708845,2014-02-21,False
ravenovski,2013-12-20,True
monfrizzle,2013-06-17,True
monfrizzle,2013-12-15,True
monfrizzle,2014-01-29,True
monfrizzle,2014-01-08,True
1snap,2015-07-09,True
1snap,2015-12-31,True
1snap,2015-12-31,True
1snap,2014-12-04,True
1snap,2014-02-06,True
1snap,2014-02-06,False
1snap,2013-12-09,True
76561197967849744,,True
hektoz,2015-04-22,True
hektoz,2015-04-11,True
76561197968133716,2014-11-21,True
countchoculaus,2013-11-26,True
76561197968515654,2015-05-23,False
ufnprik,,True
76561197968933410,,False
76561197968933410,,False
mrsidekick,2015-04-16,True
SuNNZ,2012-07-12,True
76561197969314107,2015-08-04,False
76561197969314107,2014-02-15,True
76561197969314107,2013-07-15,True
76561197969314107,2012-02-15,True
76561197969314107,2012-02-15,False
76561197969314107,2011-12-30,True
76561197969314107,2011-07-07,True
76561197969314107,2011-03-26,True
Pepsiporn,2014-06-14,True
76561197969434273,2014-07-09,True
76561197969434273,2014-01-01,True
76561197969434273,2013-12-30,True
76561197969434273,2013-12-20,True
76561197969434273,2013-12-20,True
SnakeTails,2014-06-29,True
76561197969678792,,True
76561197969764991,,False
76561197970097668,,True
76561197970097668,2015-03-13,True
beuy,2015-01-25,False
Mullakatoo1,,True
76561197970317038,2014-01-10,True
76561197970317038,2013-12-14,True
76561197970317038,2013-03-24,True
76561197970329595,2014-07-21,True
attic81,2014-12-27,True
attic81,,True
attic81,2015-12-11,True
sandgroper,2013-08-06,True
sandgroper,2012-08-13,True
sandgroper,2013-06-24,True
sandgroper,2013-04-27,True
sandgroper,2012-09-30,True
TooEasyTeeZee,2014-05-07,True
76561197970767761,2014-07-07,True
XiphiqiX,2014-05-30,True
XiphiqiX,2012-12-11,True
GURNSBRAH,,False
TheAussieBeast,2015-06-26,False
rEEzA_AU,2014-04-02,True
76561197970952528,2015-08-07,True
76561197970952528,2014-02-09,True
76561197970952528,2014-01-23,True
76561197970952528,2013-12-27,True
the_floor,2013-12-26,True
the_floor,2013-12-26,True
76561197971050940,,False
76561197971407276,2015-11-29,True
76561197971440875,2015-10-08,True
imsuchfaggot,2015-09-14,True
imsuchfaggot,2014-07-09,True
76561197971541516,2015-11-11,True
icantwait,2014-08-16,True
icantwait,2014-01-25,True
icantwait,2014-01-25,True
icantwait,2013-08-03,True
icantwait,2013-07-21,True
icantwait,2013-01-28,True
icantwait,2013-01-24,True
icantwait,2012-02-13,True
icantwait,2011-12-27,True
Mowday,2014-06-23,True
76561197971851704,,True
76561197971851704,2015-03-30,True
76561197971851704,,True
76561197971851704,2014-01-19,True
ACasualGamer,2014-06-05,True
judgefudge101,2015-01-16,False
judgefudge101,2013-12-23,True
judgefudge101,2013-12-23,True
judgefudge101,2014-06-12,False
judgefudge101,2015-02-02,True
judgefudge101,2013-12-23,True
judgefudge101,2013-12-23,True
beanseller,,True
beanseller,,True
beanseller,,True
beanseller,,True
beanseller,2015-04-29,True
beanseller,2014-12-17,True
76561197972758795,2015-12-10,True
meatheads,2014-06-21,True
76561197973290663,2015-06-03,True
76561197973290663,2014-12-16,True
Dfeneck,2011-03-11,True
Dfeneck,2012-01-01,True
76561197974036386,2015-05-13,False
76561197974036386,2015-09-13,True
76561197974036386,2015-09-13,True
theultimatedan,2014-10-20,False
theultimatedan,2014-05-20,False
GMCamulos,2014-06-13,True
GMCamulos,2014-06-13,True
Brbarbera,2014-02-27,True
76561197975869516,2015-08-24,True
76561197975959500,2015-02-25,True
76561197975973976,2014-09-13,True
76561197976250649,2014-04-10,True
muttox,2013-04-07,True
muttox,2012-07-21,True
muttox,2012-07-13,True
burningfeetman,2012-04-04,True
burningfeetman,2012-04-04,True
burningfeetman,2012-02-25,True
burningfeetman,2011-12-27,True
burningfeetman,2011-12-26,True
burningfeetman,2011-12-24,True
burningfeetman,2011-09-22,True
burningfeetman,2011-05-17,True
76561197976546912,2015-09-28,False
76561197976546912,2015-03-27,True
76561197976546912,2014-06-23,True
76561197976684435,2015-01-31,False
zv_odd,2014-08-13,True
zv_odd,,True
zv_odd,2015-05-25,True
zv_odd,,False
zv_odd,,False
zv_odd,2015-11-05,True
zv_odd,2015-06-29,False
zv_odd,2015-03-14,False
zv_odd,2014-09-19,True
76561197976939762,2013-12-19,True
76561197976939762,2015-01-22,False
axe_cop,2014-02-09,False
76561197977316974,2015-10-11,True
BigBangGameerss,2015-09-13,True
76561197977507720,2014-08-19,True
76561197977507720,2014-08-18,True
helenangel,2012-07-12,True
helenangel,2013-07-17,True
helenangel,,True
moutopher,,True
moutopher,,True
moutopher,,False
moutopher,,False
moutopher,2015-11-17,False
moutopher,2015-01-14,True
dangermouse3,,True
76561197977976937,2014-07-27,True
76561197977981554,,True
76561197977981554,,True
76561197977981554,,True
ambosse,2015-04-27,True
ambosse,2015-04-11,True
ambosse,2015-04-27,True
ambosse,2014-04-16,True
ambosse,2015-06-10,True
ambosse,2015-04-10,True
ambosse,2015-04-10,True
ambosse,2015-03-07,True
ambosse,2015-03-07,True
elchig,2015-06-08,True
elchig,2015-08-17,True
elchig,2013-11-27,True
freeskinseu,,False
freeskinseu,,True
76561197979552509,2015-01-30,False
76561197979745311,2014-11-06,True
Technosis,2014-09-11,True
Technosis,2014-07-14,True
umbra_,2015-05-21,True
umbra_,2015-08-19,True
umbra_,2015-08-08,True
lan-k1,2015-11-16,True
lan-k1,2015-01-21,True
lan-k1,2015-11-01,True
lan-k1,2014-08-11,True
76561197980765740,,True
76561197980811624,2014-01-16,True
76561197980811624,2014-02-16,False
csw,2014-10-06,False
76561197980886661,2014-02-09,True
76561197980886661,2014-01-19,True
76561197980886661,2014-01-06,False
76561197980886661,2014-01-06,True
76561197980886661,,True
76561197980886661,2014-02-05,True
76561197981277493,2014-06-29,True
76561197981381850,2015-08-23,True
xquasar,2014-02-26,True
Zanctus,2014-02-11,True
